model,dataset_id,page_index,tokens_total,tokens_correct,tokens_wrong,extra_pred_tokens,substitutions,deletions,insertions,accuracy,accuracy_percent
LLM Google Gemini-3.5 Flash-plain,24,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,24,11,6,5,1,0,1,0,0,0.833333,83.33
LLM Google Gemini-3.5 Flash-plain,24,12,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,25,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,25,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,26,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,2,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,27,3,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,27,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,9,3,0,3,0,1,2,0,0.000000,0.00
LLM Google Gemini-3.5 Flash-plain,27,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,27,12,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,28,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,4,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,28,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,28,10,6,5,1,0,1,0,0,0.833333,83.33
LLM Google Gemini-3.5 Flash-plain,28,11,6,5,1,0,1,0,0,0.833333,83.33
LLM Google Gemini-3.5 Flash-plain,28,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,29,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,30,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,31,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,8,3,2,1,0,1,0,0,0.666667,66.67
LLM Google Gemini-3.5 Flash-plain,32,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,32,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,8,3,2,1,0,1,0,0,0.666667,66.67
LLM Google Gemini-3.5 Flash-plain,33,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,33,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,2,4,3,1,0,1,0,0,0.750000,75.00
LLM Google Gemini-3.5 Flash-plain,34,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,5,9,8,1,0,1,0,0,0.888889,88.89
LLM Google Gemini-3.5 Flash-plain,34,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,10,6,5,1,0,1,0,0,0.833333,83.33
LLM Google Gemini-3.5 Flash-plain,34,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,34,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,35,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,36,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,37,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,38,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,39,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,40,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,41,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,42,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,3,4,0,4,0,1,3,0,0.000000,0.00
LLM Google Gemini-3.5 Flash-plain,43,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,43,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,2,4,0,4,0,1,3,0,0.000000,0.00
LLM Google Gemini-3.5 Flash-plain,44,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,44,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,45,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,46,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,11,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,47,12,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,1,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,2,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,3,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,4,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,5,9,9,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,6,2,2,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,7,4,4,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,8,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,9,3,3,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,10,6,6,0,0,0,0,0,1.000000,100.00
LLM Google Gemini-3.5 Flash-plain,48,11,6,4,2,0,2,0,0,0.666667,66.67
